"REF_DATE","GEO","DGUID","Indicator","Type of use","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1983","Canada","2016A000011124","Domestic own-use production","Non-medical use","Dollars","81","millions","6","v1001809182","1.4.2.0.0.0.0.0.0.0","30","","","","0"
"1983","Canada","2016A000011124","Illegal purchases from abroad","Medical use","Dollars","81","millions","6","v1001809171","1.5.1.0.0.0.0.0.0.0","0","","","","0"
"1983","Canada","2016A000011124","Illegal purchases from abroad","Non-medical use","Dollars","81","millions","6","v1001809183","1.5.2.0.0.0.0.0.0.0","619","","","","0"
"1983","Canada","2016A000011124","Dealer margin","Medical use","Dollars","81","millions","6","v1001809173","1.6.1.0.0.0.0.0.0.0","0","","","","0"
"1983","Canada","2016A000011124","Dealer margin","Non-medical use","Dollars","81","millions","6","v1001809185","1.6.2.0.0.0.0.0.0.0","707","","","","0"
"1983","Canada","2016A000011124","Total use","Medical use","Dollars","81","millions","6","v1001809174","1.7.1.0.0.0.0.0.0.0","0","","","","0"
"1983","Canada","2016A000011124","Total use","Non-medical use","Dollars","81","millions","6","v1001809186","1.7.2.0.0.0.0.0.0.0","2879","","","","0"
"1983","Canada","2016A000011124","Household final consumption expenditures","Medical use","Dollars","81","millions","6","v1001809175","1.8.1.0.0.0.0.0.0.0","0","","","","0"
"1983","Canada","2016A000011124","Household final consumption expenditures","Non-medical use","Dollars","81","millions","6","v1001809187","1.8.2.0.0.0.0.0.0.0","2708","","","","0"
"1983","Canada","2016A000011124","Illegal sales abroad","Medical use","Dollars","81","millions","6","v1001809176","1.9.1.0.0.0.0.0.0.0","0","","","","0"
"1983","Canada","2016A000011124","Illegal sales abroad","Non-medical use","Dollars","81","millions","6","v1001809188","1.9.2.0.0.0.0.0.0.0","171","","","","0"
"1983","Canada","2016A000011124","Inventories","Medical use","Dollars","81","millions","6","v1001809172","1.11.1.0.0.0.0.0.0.0","0","","","","0"
"1983","Canada","2016A000011124","Inventories","Non-medical use","Dollars","81","millions","6","v1001809184","1.11.2.0.0.0.0.0.0.0","0","","","","0"
"1983","Canada","2016A000011124","Gross domestic product (GDP)","Medical use","Dollars","81","millions","6","v1001809178","1.10.1.0.0.0.0.0.0.0","0","","","","0"
"1983","Canada","2016A000011124","Gross domestic product (GDP)","Non-medical use","Dollars","81","millions","6","v1001809190","1.10.2.0.0.0.0.0.0.0","1619","","","","0"
"1984","Canada","2016A000011124","Total supply","Medical use","Dollars","81","millions","6","v1001809167","1.1.1.0.0.0.0.0.0.0","0","","","","0"
"1984","Canada","2016A000011124","Total supply","Non-medical use","Dollars","81","millions","6","v1001809179","1.1.2.0.0.0.0.0.0.0","3082","","","","0"
"1984","Canada","2016A000011124","Domestic production","Medical use","Dollars","81","millions","6","v1001809168","1.2.1.0.0.0.0.0.0.0","0","","","","0"
"1984","Canada","2016A000011124","Domestic production","Non-medical use","Dollars","81","millions","6","v1001809180","1.2.2.0.0.0.0.0.0.0","1666","","","","0"
"1984","Canada","2016A000011124","Domestic market production","Medical use","Dollars","81","millions","6","v1001809169","1.3.1.0.0.0.0.0.0.0","0","","","","0"
"1984","Canada","2016A000011124","Domestic market production","Non-medical use","Dollars","81","millions","6","v1001809181","1.3.2.0.0.0.0.0.0.0","1634","","","","0"
"1984","Canada","2016A000011124","Domestic own-use production","Medical use","Dollars","81","millions","6","v1001809170","1.4.1.0.0.0.0.0.0.0","0","","","","0"
"1984","Canada","2016A000011124","Domestic own-use production","Non-medical use","Dollars","81","millions","6","v1001809182","1.4.2.0.0.0.0.0.0.0","32","","","","0"
"1984","Canada","2016A000011124","Illegal purchases from abroad","Medical use","Dollars","81","millions","6","v1001809171","1.5.1.0.0.0.0.0.0.0","0","","","","0"
"1984","Canada","2016A000011124","Illegal purchases from abroad","Non-medical use","Dollars","81","millions","6","v1001809183","1.5.2.0.0.0.0.0.0.0","658","","","","0"
"1984","Canada","2016A000011124","Dealer margin","Medical use","Dollars","81","millions","6","v1001809173","1.6.1.0.0.0.0.0.0.0","0","","","","0"
"1984","Canada","2016A000011124","Dealer margin","Non-medical use","Dollars","81","millions","6","v1001809185","1.6.2.0.0.0.0.0.0.0","757","","","","0"
"1984","Canada","2016A000011124","Total use","Medical use","Dollars","81","millions","6","v1001809174","1.7.1.0.0.0.0.0.0.0","0","","","","0"
"1984","Canada","2016A000011124","Total use","Non-medical use","Dollars","81","millions","6","v1001809186","1.7.2.0.0.0.0.0.0.0","3082","","","","0"
"1984","Canada","2016A000011124","Household final consumption expenditures","Medical use","Dollars","81","millions","6","v1001809175","1.8.1.0.0.0.0.0.0.0","0","","","","0"
"1984","Canada","2016A000011124","Household final consumption expenditures","Non-medical use","Dollars","81","millions","6","v1001809187","1.8.2.0.0.0.0.0.0.0","2879","","","","0"
"1984","Canada","2016A000011124","Illegal sales abroad","Medical use","Dollars","81","millions","6","v1001809176","1.9.1.0.0.0.0.0.0.0","0","","","","0"
"1984","Canada","2016A000011124","Illegal sales abroad","Non-medical use","Dollars","81","millions","6","v1001809188","1.9.2.0.0.0.0.0.0.0","202","","","","0"
"1984","Canada","2016A000011124","Inventories","Medical use","Dollars","81","millions","6","v1001809172","1.11.1.0.0.0.0.0.0.0","0","","","","0"
"1984","Canada","2016A000011124","Inventories","Non-medical use","Dollars","81","millions","6","v1001809184","1.11.2.0.0.0.0.0.0.0","0","","","","0"
"1984","Canada","2016A000011124","Gross domestic product (GDP)","Medical use","Dollars","81","millions","6","v1001809178","1.10.1.0.0.0.0.0.0.0","0","","","","0"
"1984","Canada","2016A000011124","Gross domestic product (GDP)","Non-medical use","Dollars","81","millions","6","v1001809190","1.10.2.0.0.0.0.0.0.0","1737","","","","0"
"1985","Canada","2016A000011124","Total supply","Medical use","Dollars","81","millions","6","v1001809167","1.1.1.0.0.0.0.0.0.0","0","","","","0"
"1985","Canada","2016A000011124","Total supply","Non-medical use","Dollars","81","millions","6","v1001809179","1.1.2.0.0.0.0.0.0.0","3324","","","","0"
"1985","Canada","2016A000011124","Domestic production","Medical use","Dollars","81","millions","6","v1001809168","1.2.1.0.0.0.0.0.0.0","0","","","","0"
"1985","Canada","2016A000011124","Domestic production","Non-medical use","Dollars","81","millions","6","v1001809180","1.2.2.0.0.0.0.0.0.0","1902","","","","0"
"1985","Canada","2016A000011124","Domestic market production","Medical use","Dollars","81","millions","6","v1001809169","1.3.1.0.0.0.0.0.0.0","0","","","","0"
"1985","Canada","2016A000011124","Domestic market production","Non-medical use","Dollars","81","millions","6","v1001809181","1.3.2.0.0.0.0.0.0.0","1867","","","","0"
"1985","Canada","2016A000011124","Domestic own-use production","Medical use","Dollars","81","millions","6","v1001809170","1.4.1.0.0.0.0.0.0.0","0","","","","0"
"1985","Canada","2016A000011124","Domestic own-use production","Non-medical use","Dollars","81","millions","6","v1001809182","1.4.2.0.0.0.0.0.0.0","34","","","","0"
"1985","Canada","2016A000011124","Illegal purchases from abroad","Medical use","Dollars","81","millions","6","v1001809171","1.5.1.0.0.0.0.0.0.0","0","","","","0"
"1985","Canada","2016A000011124","Illegal purchases from abroad","Non-medical use","Dollars","81","millions","6","v1001809183","1.5.2.0.0.0.0.0.0.0","604","","","","0"
"1985","Canada","2016A000011124","Dealer margin","Medical use","Dollars","81","millions","6","v1001809173","1.6.1.0.0.0.0.0.0.0","0","","","","0"
"1985","Canada","2016A000011124","Dealer margin","Non-medical use","Dollars","81","millions","6","v1001809185","1.6.2.0.0.0.0.0.0.0","819","","","","0"
"1985","Canada","2016A000011124","Total use","Medical use","Dollars","81","millions","6","v1001809174","1.7.1.0.0.0.0.0.0.0","0","","","","0"
"1985","Canada","2016A000011124","Total use","Non-medical use","Dollars","81","millions","6","v1001809186","1.7.2.0.0.0.0.0.0.0","3324","","","","0"
"1985","Canada","2016A000011124","Household final consumption expenditures","Medical use","Dollars","81","millions","6","v1001809175","1.8.1.0.0.0.0.0.0.0","0","","","","0"
"1985","Canada","2016A000011124","Household final consumption expenditures","Non-medical use","Dollars","81","millions","6","v1001809187","1.8.2.0.0.0.0.0.0.0","3073","","","","0"
"1985","Canada","2016A000011124","Illegal sales abroad","Medical use","Dollars","81","millions","6","v1001809176","1.9.1.0.0.0.0.0.0.0","0","","","","0"
"1985","Canada","2016A000011124","Illegal sales abroad","Non-medical use","Dollars","81","millions","6","v1001809188","1.9.2.0.0.0.0.0.0.0","251","","","","0"
"1985","Canada","2016A000011124","Inventories","Medical use","Dollars","81","millions","6","v1001809172","1.11.1.0.0.0.0.0.0.0","0","","","","0"
"1985","Canada","2016A000011124","Inventories","Non-medical use","Dollars","81","millions","6","v1001809184","1.11.2.0.0.0.0.0.0.0","0","","","","0"
"1985","Canada","2016A000011124","Gross domestic product (GDP)","Medical use","Dollars","81","millions","6","v1001809178","1.10.1.0.0.0.0.0.0.0","0","","","","0"
"1985","Canada","2016A000011124","Gross domestic product (GDP)","Non-medical use","Dollars","81","millions","6","v1001809190","1.10.2.0.0.0.0.0.0.0","1946","","","","0"
"1986","Canada","2016A000011124","Total supply","Medical use","Dollars","81","millions","6","v1001809167","1.1.1.0.0.0.0.0.0.0","0","","","","0"
"1986","Canada","2016A000011124","Total supply","Non-medical use","Dollars","81","millions","6","v1001809179","1.1.2.0.0.0.0.0.0.0","3702","","","","0"
"1986","Canada","2016A000011124","Domestic production","Medical use","Dollars","81","millions","6","v1001809168","1.2.1.0.0.0.0.0.0.0","0","","","","0"
"1986","Canada","2016A000011124","Domestic production","Non-medical use","Dollars","81","millions","6","v1001809180","1.2.2.0.0.0.0.0.0.0","2122","","","","0"
"1986","Canada","2016A000011124","Domestic market production","Medical use","Dollars","81","millions","6","v1001809169","1.3.1.0.0.0.0.0.0.0","0","","","","0"
"1986","Canada","2016A000011124","Domestic market production","Non-medical use","Dollars","81","millions","6","v1001809181","1.3.2.0.0.0.0.0.0.0","2084","","","","0"
"1986","Canada","2016A000011124","Domestic own-use production","Medical use","Dollars","81","millions","6","v1001809170","1.4.1.0.0.0.0.0.0.0","0","","","","0"
"1986","Canada","2016A000011124","Domestic own-use production","Non-medical use","Dollars","81","millions","6","v1001809182","1.4.2.0.0.0.0.0.0.0","38","","","","0"
"1986","Canada","2016A000011124","Illegal purchases from abroad","Medical use","Dollars","81","millions","6","v1001809171","1.5.1.0.0.0.0.0.0.0","0","","","","0"
"1986","Canada","2016A000011124","Illegal purchases from abroad","Non-medical use","Dollars","81","millions","6","v1001809183","1.5.2.0.0.0.0.0.0.0","668","","","","0"
"1986","Canada","2016A000011124","Dealer margin","Medical use","Dollars","81","millions","6","v1001809173","1.6.1.0.0.0.0.0.0.0","0","","","","0"
"1986","Canada","2016A000011124","Dealer margin","Non-medical use","Dollars","81","millions","6","v1001809185","1.6.2.0.0.0.0.0.0.0","912","","","","0"
"1986","Canada","2016A000011124","Total use","Medical use","Dollars","81","millions","6","v1001809174","1.7.1.0.0.0.0.0.0.0","0","","","","0"
"1986","Canada","2016A000011124","Total use","Non-medical use","Dollars","81","millions","6","v1001809186","1.7.2.0.0.0.0.0.0.0","3702","","","","0"
"1986","Canada","2016A000011124","Household final consumption expenditures","Medical use","Dollars","81","millions","6","v1001809175","1.8.1.0.0.0.0.0.0.0","0","","","","0"
"1986","Canada","2016A000011124","Household final consumption expenditures","Non-medical use","Dollars","81","millions","6","v1001809187","1.8.2.0.0.0.0.0.0.0","3399","","","","0"
"1986","Canada","2016A000011124","Illegal sales abroad","Medical use","Dollars","81","millions","6","v1001809176","1.9.1.0.0.0.0.0.0.0","0","","","","0"
"1986","Canada","2016A000011124","Illegal sales abroad","Non-medical use","Dollars","81","millions","6","v1001809188","1.9.2.0.0.0.0.0.0.0","303","","","","0"
"1986","Canada","2016A000011124","Inventories","Medical use","Dollars","81","millions","6","v1001809172","1.11.1.0.0.0.0.0.0.0","0","","","","0"
"1986","Canada","2016A000011124","Inventories","Non-medical use","Dollars","81","millions","6","v1001809184","1.11.2.0.0.0.0.0.0.0","0","","","","0"
"1986","Canada","2016A000011124","Gross domestic product (GDP)","Medical use","Dollars","81","millions","6","v1001809178","1.10.1.0.0.0.0.0.0.0","0","","","","0"
"1986","Canada","2016A000011124","Gross domestic product (GDP)","Non-medical use","Dollars","81","millions","6","v1001809190","1.10.2.0.0.0.0.0.0.0","2170","","","","0"
"1987","Canada","2016A000011124","Total supply","Medical use","Dollars","81","millions","6","v1001809167","1.1.1.0.0.0.0.0.0.0","0","","","","0"
"1987","Canada","2016A000011124","Total supply","Non-medical use","Dollars","81","millions","6","v1001809179","1.1.2.0.0.0.0.0.0.0","4092","","","","0"
"1987","Canada","2016A000011124","Domestic production","Medical use","Dollars","81","millions","6","v1001809168","1.2.1.0.0.0.0.0.0.0","0","","","","0"
"1987","Canada","2016A000011124","Domestic production","Non-medical use","Dollars","81","millions","6","v1001809180","1.2.2.0.0.0.0.0.0.0","2351","","","","0"
"1987","Canada","2016A000011124","Domestic market production","Medical use","Dollars","81","millions","6","v1001809169","1.3.1.0.0.0.0.0.0.0","0","","","","0"
"1987","Canada","2016A000011124","Domestic market production","Non-medical use","Dollars","81","millions","6","v1001809181","1.3.2.0.0.0.0.0.0.0","2309","","","","0"
"1987","Canada","2016A000011124","Domestic own-use production","Medical use","Dollars","81","millions","6","v1001809170","1.4.1.0.0.0.0.0.0.0","0","","","","0"
"1987","Canada","2016A000011124","Domestic own-use production","Non-medical use","Dollars","81","millions","6","v1001809182","1.4.2.0.0.0.0.0.0.0","42","","","","0"
"1987","Canada","2016A000011124","Illegal purchases from abroad","Medical use","Dollars","81","millions","6","v1001809171","1.5.1.0.0.0.0.0.0.0","0","","","","0"
"1987","Canada","2016A000011124","Illegal purchases from abroad","Non-medical use","Dollars","81","millions","6","v1001809183","1.5.2.0.0.0.0.0.0.0","733","","","","0"
"1987","Canada","2016A000011124","Dealer margin","Medical use","Dollars","81","millions","6","v1001809173","1.6.1.0.0.0.0.0.0.0","0","","","","0"
"1987","Canada","2016A000011124","Dealer margin","Non-medical use","Dollars","81","millions","6","v1001809185","1.6.2.0.0.0.0.0.0.0","1009","","","","0"
"1987","Canada","2016A000011124","Total use","Medical use","Dollars","81","millions","6","v1001809174","1.7.1.0.0.0.0.0.0.0","0","","","","0"
"1987","Canada","2016A000011124","Total use","Non-medical use","Dollars","81","millions","6","v1001809186","1.7.2.0.0.0.0.0.0.0","4092","","","","0"
"1987","Canada","2016A000011124","Household final consumption expenditures","Medical use","Dollars","81","millions","6","v1001809175","1.8.1.0.0.0.0.0.0.0","0","","","","0"
"1987","Canada","2016A000011124","Household final consumption expenditures","Non-medical use","Dollars","81","millions","6","v1001809187","1.8.2.0.0.0.0.0.0.0","3732","","","","0"
"1987","Canada","2016A000011124","Illegal sales abroad","Medical use","Dollars","81","millions","6","v1001809176","1.9.1.0.0.0.0.0.0.0","0","","","","0"
"1987","Canada","2016A000011124","Illegal sales abroad","Non-medical use","Dollars","81","millions","6","v1001809188","1.9.2.0.0.0.0.0.0.0","360","","","","0"
"1987","Canada","2016A000011124","Inventories","Medical use","Dollars","81","millions","6","v1001809172","1.11.1.0.0.0.0.0.0.0","0","","","","0"
"1987","Canada","2016A000011124","Inventories","Non-medical use","Dollars","81","millions","6","v1001809184","1.11.2.0.0.0.0.0.0.0","0","","","","0"
"1987","Canada","2016A000011124","Gross domestic product (GDP)","Medical use","Dollars","81","millions","6","v1001809178","1.10.1.0.0.0.0.0.0.0","0","","","","0"
